epoch,step,train_loss,val_loss
0,49,0.3906729221343994,
0,99,0.30620402097702026,
0,149,0.2001686543226242,
0,199,0.2953879237174988,
0,249,0.31606948375701904,
0,299,0.32729730010032654,
0,349,0.3632669448852539,
0,399,0.2731788158416748,
0,449,0.4792085886001587,
0,499,0.28758859634399414,
0,549,0.28387749195098877,
0,599,0.3073250949382782,
0,649,0.4453429579734802,
0,699,0.26676231622695923,
0,749,0.30233943462371826,
0,799,0.28078538179397583,
0,849,0.3104614019393921,
0,899,0.2759898602962494,
0,949,0.31204697489738464,
0,999,0.26243019104003906,
0,1049,0.2619931697845459,
0,1099,0.405915766954422,
0,1149,0.3136177659034729,
0,1199,0.30547747015953064,
0,1249,0.22824536263942719,
0,1299,0.30685722827911377,
0,1349,0.4023928940296173,
0,1399,0.34266841411590576,
0,1449,0.35673949122428894,
0,1454,,0.31575682759284973
1,1499,0.4540802836418152,
1,1549,0.36353158950805664,
1,1599,0.2742573916912079,
1,1649,0.3033713698387146,
1,1699,0.28889861702919006,
1,1749,0.43495506048202515,
1,1799,0.2988778352737427,
1,1849,0.30470895767211914,
1,1899,0.25990140438079834,
1,1949,0.3405296206474304,
1,1999,0.33858028054237366,
1,2049,0.424264132976532,
1,2099,0.3135460317134857,
1,2149,0.2522335350513458,
1,2199,0.3530105650424957,
1,2249,0.38054436445236206,
1,2299,0.2669912278652191,
1,2349,0.3017328381538391,
1,2399,0.3087393045425415,
1,2449,0.31209132075309753,
1,2499,0.2429337203502655,
1,2549,0.36382728815078735,
1,2599,0.29576897621154785,
1,2649,0.3456016182899475,
1,2699,0.27571991086006165,
1,2749,0.24487566947937012,
1,2799,0.35104748606681824,
1,2849,0.2737902104854584,
1,2899,0.20801463723182678,
1,2909,,0.3159913420677185
2,2949,0.3308676481246948,
2,2999,0.3619830310344696,
2,3049,0.3479710519313812,
2,3099,0.34992820024490356,
2,3149,0.29244428873062134,
2,3199,0.16936920583248138,
2,3249,0.39748191833496094,
2,3299,0.323781281709671,
2,3349,0.2265259325504303,
2,3399,0.3006068468093872,
2,3449,0.22004461288452148,
2,3499,0.324933260679245,
2,3549,0.22054806351661682,
2,3599,0.2437657117843628,
2,3649,0.34666532278060913,
2,3699,0.30649614334106445,
2,3749,0.2360207438468933,
2,3799,0.2708764374256134,
2,3849,0.27835777401924133,
2,3899,0.3922625780105591,
2,3949,0.3977031707763672,
2,3999,0.35315805673599243,
2,4049,0.2773759663105011,
2,4099,0.27468839287757874,
2,4149,0.3318759799003601,
2,4199,0.45922738313674927,
2,4249,0.24183443188667297,
2,4299,0.2884911000728607,
2,4349,0.27491122484207153,
2,4364,,0.31633979082107544
3,4399,0.4041311740875244,
3,4449,0.34232059121131897,
3,4499,0.30893564224243164,
3,4549,0.3127186894416809,
3,4599,0.34915438294410706,
3,4649,0.3582654595375061,
3,4699,0.3300046920776367,
3,4749,0.3682754635810852,
3,4799,0.2716153860092163,
3,4849,0.38226407766342163,
3,4899,0.22417567670345306,
3,4949,0.3009447753429413,
3,4999,0.3782108724117279,
3,5049,0.37600260972976685,
3,5099,0.32472336292266846,
3,5149,0.3579106330871582,
3,5199,0.322284072637558,
3,5249,0.37974631786346436,
3,5299,0.27802473306655884,
3,5349,0.27604496479034424,
3,5399,0.4005977511405945,
3,5449,0.20783913135528564,
3,5499,0.35835975408554077,
3,5549,0.2756117880344391,
3,5599,0.27529120445251465,
3,5649,0.3764253258705139,
3,5699,0.2760269045829773,
3,5749,0.3485548794269562,
3,5799,0.3456965386867523,
3,5819,,0.31691744923591614
4,5849,0.3434605002403259,
4,5899,0.2619982957839966,
4,5949,0.3485749065876007,
4,5999,0.20974072813987732,
4,6049,0.30649513006210327,
4,6099,0.29017165303230286,
4,6149,0.34981077909469604,
4,6199,0.35358208417892456,
4,6249,0.3123610019683838,
4,6299,0.2716454267501831,
4,6349,0.2427176535129547,
4,6399,0.2256433665752411,
4,6449,0.3349956274032593,
4,6499,0.27986907958984375,
4,6549,0.21402877569198608,
4,6599,0.25068292021751404,
4,6649,0.4569780230522156,
4,6699,0.3678489327430725,
4,6749,0.43825918436050415,
4,6799,0.27039310336112976,
4,6849,0.2882618010044098,
4,6899,0.2656608819961548,
4,6949,0.29965341091156006,
4,6999,0.2374231219291687,
4,7049,0.32286956906318665,
4,7099,0.2928064465522766,
4,7149,0.2782548666000366,
4,7199,0.37630516290664673,
4,7249,0.22260761260986328,
4,7274,,0.315720796585083
5,7299,0.3594856262207031,
5,7349,0.32340848445892334,
5,7399,0.28663989901542664,
5,7449,0.34161657094955444,
5,7499,0.41300100088119507,
5,7549,0.2992573380470276,
5,7599,0.20058850944042206,
5,7649,0.30649107694625854,
5,7699,0.37490564584732056,
5,7749,0.33422377705574036,
5,7799,0.26157188415527344,
5,7849,0.3348105549812317,
5,7899,0.279165118932724,
5,7949,0.3019970655441284,
5,7999,0.2698764204978943,
5,8049,0.3059873580932617,
5,8099,0.32706794142723083,
5,8149,0.37357062101364136,
5,8199,0.2748332917690277,
5,8249,0.2978600561618805,
5,8299,0.25723767280578613,
5,8349,0.303519070148468,
5,8399,0.3032139539718628,
5,8449,0.1997046172618866,
5,8499,0.2253718078136444,
5,8549,0.33580106496810913,
5,8599,0.3201906979084015,
5,8649,0.31563282012939453,
5,8699,0.317618727684021,
5,8729,,0.3164609968662262
6,8749,0.2298039048910141,
6,8799,0.39125362038612366,
6,8849,0.36767643690109253,
6,8899,0.2847052812576294,
6,8949,0.3325309455394745,
6,8999,0.2772568464279175,
6,9049,0.3713500201702118,
6,9099,0.3964526057243347,
6,9149,0.27258700132369995,
6,9199,0.33654212951660156,
6,9249,0.33374351263046265,
6,9299,0.2708195745944977,
6,9349,0.3201548457145691,
6,9399,0.27050232887268066,
6,9449,0.3583773076534271,
6,9499,0.3561175465583801,
6,9549,0.24907144904136658,
6,9599,0.3418862223625183,
6,9649,0.3746529817581177,
6,9699,0.274396151304245,
6,9749,0.246438667178154,
6,9799,0.3024691343307495,
6,9849,0.2324579358100891,
6,9899,0.3620464503765106,
6,9949,0.3104952573776245,
6,9999,0.32259541749954224,
6,10049,0.2521634101867676,
6,10099,0.40203672647476196,
6,10149,0.32596081495285034,
6,10184,,0.31755027174949646
7,10199,0.3066796064376831,
7,10249,0.45743292570114136,
7,10299,0.3541501462459564,
7,10349,0.31571266055107117,
7,10399,0.28687822818756104,
7,10449,0.24652908742427826,
7,10499,0.2748587727546692,
7,10549,0.3874303698539734,
7,10599,0.33041349053382874,
7,10649,0.3814481794834137,
