epoch,step,train_loss,val_loss
0,49,0.2384977638721466,
0,99,0.16243523359298706,
0,149,0.2507445514202118,
0,199,0.10179311037063599,
0,249,0.1857852041721344,
0,299,0.11578071117401123,
0,349,0.15724439918994904,
0,399,0.11403036117553711,
0,449,0.18595576286315918,
0,499,0.2425205558538437,
0,549,0.1348811388015747,
0,599,0.11341440677642822,
0,649,0.09052084386348724,
0,699,0.21993675827980042,
0,749,0.24912326037883759,
0,799,0.19374337792396545,
0,849,0.21315355598926544,
0,899,0.16672295331954956,
0,949,0.19657984375953674,
0,999,0.1751556694507599,
0,1049,0.18200230598449707,
0,1099,0.1601291447877884,
0,1149,0.233964741230011,
0,1199,0.2975454330444336,
0,1249,0.14724332094192505,
0,1299,0.16521614789962769,
0,1349,0.1489299237728119,
0,1399,0.17461609840393066,
0,1449,0.17443138360977173,
0,1454,,0.18916933238506317
1,1499,0.17153310775756836,
1,1549,0.26877424120903015,
1,1599,0.21287649869918823,
1,1649,0.20810434222221375,
1,1699,0.13462069630622864,
1,1749,0.14327503740787506,
1,1799,0.22355197370052338,
1,1849,0.231820747256279,
1,1899,0.20682251453399658,
1,1949,0.2144753485918045,
1,1999,0.12723946571350098,
1,2049,0.2569977641105652,
1,2099,0.24191075563430786,
1,2149,0.1990678310394287,
1,2199,0.20534107089042664,
1,2249,0.13222059607505798,
1,2299,0.18981707096099854,
1,2349,0.2831462621688843,
1,2399,0.23002508282661438,
1,2449,0.13591758906841278,
1,2499,0.22183342278003693,
1,2549,0.17050713300704956,
1,2599,0.2509508728981018,
1,2649,0.23367175459861755,
1,2699,0.2406667023897171,
1,2749,0.27115243673324585,
1,2799,0.13966217637062073,
1,2849,0.1440001279115677,
1,2899,0.29084083437919617,
1,2909,,0.18881180882453918
2,2949,0.2503644824028015,
2,2999,0.10321266949176788,
2,3049,0.2563890218734741,
2,3099,0.29453009366989136,
2,3149,0.08441463112831116,
2,3199,0.10534963011741638,
2,3249,0.1012958288192749,
2,3299,0.19329340755939484,
2,3349,0.12965407967567444,
2,3399,0.13428300619125366,
2,3449,0.15924663841724396,
2,3499,0.19562116265296936,
2,3549,0.24253350496292114,
2,3599,0.2063918262720108,
2,3649,0.18265481293201447,
2,3699,0.21525269746780396,
2,3749,0.14774423837661743,
2,3799,0.22970306873321533,
2,3849,0.16042476892471313,
2,3899,0.17227783799171448,
2,3949,0.21467944979667664,
2,3999,0.1672791987657547,
2,4049,0.22482484579086304,
2,4099,0.14638882875442505,
2,4149,0.22371608018875122,
2,4199,0.19235999882221222,
2,4249,0.23522436618804932,
2,4299,0.21651548147201538,
2,4349,0.32101887464523315,
2,4364,,0.18867509067058563
3,4399,0.2072383016347885,
3,4449,0.2374298870563507,
3,4499,0.2060566544532776,
3,4549,0.20002266764640808,
3,4599,0.13351839780807495,
3,4649,0.1357765644788742,
3,4699,0.17110824584960938,
3,4749,0.20745545625686646,
3,4799,0.10461083054542542,
3,4849,0.08792006224393845,
3,4899,0.27345383167266846,
3,4949,0.2504788041114807,
3,4999,0.3804554343223572,
3,5049,0.1926499903202057,
3,5099,0.1334146112203598,
3,5149,0.14775177836418152,
3,5199,0.22330564260482788,
3,5249,0.09835387021303177,
3,5299,0.17835772037506104,
3,5349,0.28697913885116577,
3,5399,0.2804478406906128,
3,5449,0.21258556842803955,
3,5499,0.11409688740968704,
3,5549,0.15334758162498474,
3,5599,0.17716209590435028,
3,5649,0.2453809529542923,
3,5699,0.1877581626176834,
3,5749,0.19582127034664154,
3,5799,0.15686942636966705,
