epoch,step,train_loss,val_loss
4,6349,0.23321403563022614,
4,6399,0.29162663221359253,
4,6449,0.18382112681865692,
4,6499,0.20980294048786163,
4,6549,0.13892194628715515,
4,6599,0.11304695904254913,
4,6649,0.341476708650589,
4,6699,0.13227158784866333,
4,6749,0.1817110776901245,
4,6799,0.21570861339569092,
4,6849,0.11729434132575989,
4,6899,0.1574951708316803,
4,6949,0.15078423917293549,
4,6999,0.2027934193611145,
4,7049,0.13228267431259155,
4,7099,0.21859955787658691,
4,7149,0.16757941246032715,
4,7199,0.11582478880882263,
4,7249,0.2734949290752411,
4,7274,,0.19177520275115967
5,7299,0.24600595235824585,
5,7349,0.21963118016719818,
5,7399,0.1836896389722824,
5,7449,0.11564625799655914,
5,7499,0.1209418997168541,
5,7549,0.18634603917598724,
5,7599,0.1325700581073761,
5,7649,0.2265470027923584,
5,7699,0.1799931526184082,
5,7749,0.23363208770751953,
5,7799,0.2269345223903656,
5,7849,0.1883913278579712,
5,7899,0.17691165208816528,
5,7949,0.1445862054824829,
5,7999,0.1343279480934143,
5,8049,0.15725523233413696,
5,8099,0.15189236402511597,
5,8149,0.1898248791694641,
5,8199,0.23324193060398102,
5,8249,0.14966486394405365,
5,8299,0.21075128018856049,
5,8349,0.2658245861530304,
5,8399,0.1870749145746231,
5,8449,0.15792152285575867,
5,8499,0.2263929694890976,
5,8549,0.17835788428783417,
5,8599,0.15564650297164917,
5,8649,0.1842149794101715,
5,8699,0.21963608264923096,
5,8729,,0.1920134574174881
6,8749,0.17725534737110138,
6,8799,0.23585078120231628,
6,8849,0.2921333909034729,
6,8899,0.1491214781999588,
6,8949,0.19319644570350647,
6,8999,0.22155818343162537,
6,9049,0.1902827024459839,
6,9099,0.17283079028129578,
6,9149,0.18320244550704956,
6,9199,0.16314882040023804,
6,9249,0.296038419008255,
6,9299,0.2816600203514099,
6,9349,0.1646815836429596,
6,9399,0.15888988971710205,
6,9449,0.16516825556755066,
6,9499,0.3021451532840729,
6,9549,0.21972644329071045,
6,9599,0.1589127779006958,
6,9649,0.16139382123947144,
6,9699,0.17312757670879364,
6,9749,0.20851418375968933,
6,9799,0.20612946152687073,
6,9849,0.18286466598510742,
6,9899,0.20776081085205078,
6,9949,0.11564396321773529,
6,9999,0.09958045184612274,
6,10049,0.19827347993850708,
6,10099,0.11630695313215256,
6,10149,0.19290155172348022,
6,10184,,0.19164977967739105
7,10199,0.19826668500900269,
7,10249,0.15869982540607452,
7,10299,0.2894330620765686,
7,10349,0.13611969351768494,
7,10399,0.16016258299350739,
7,10449,0.19541306793689728,
7,10499,0.2582818269729614,
7,10549,0.16508643329143524,
7,10599,0.25411975383758545,
7,10649,0.18157747387886047,
7,10699,0.21156911551952362,
7,10749,0.16001564264297485,
7,10799,0.18514668941497803,
7,10849,0.15167465806007385,
7,10899,0.15675243735313416,
7,10949,0.1481134444475174,
7,10999,0.17755918204784393,
7,11049,0.16195018589496613,
7,11099,0.2925926446914673,
7,11149,0.1470544934272766,
7,11199,0.13644805550575256,
7,11249,0.17995864152908325,
7,11299,0.21634018421173096,
7,11349,0.13008341193199158,
7,11399,0.21059063076972961,
7,11449,0.218246728181839,
7,11499,0.23325689136981964,
7,11549,0.14101235568523407,
7,11599,0.11149297654628754,
7,11639,,0.19166652858257294
8,11649,0.18532422184944153,
8,11699,0.22669020295143127,
8,11749,0.1981683373451233,
8,11799,0.1965583711862564,
8,11849,0.08990234136581421,
8,11899,0.204097718000412,
8,11949,0.17896632850170135,
8,11999,0.17302654683589935,
8,12049,0.18784099817276,
8,12099,0.1607484221458435,
8,12149,0.21989531815052032,
8,12199,0.172317773103714,
8,12249,0.20069143176078796,
8,12299,0.20420823991298676,
8,12349,0.3854789137840271,
8,12399,0.26589757204055786,
8,12449,0.1948338747024536,
8,12499,0.25132161378860474,
8,12549,0.2257959544658661,
8,12599,0.12579581141471863,
8,12649,0.1820303499698639,
8,12699,0.15576425194740295,
8,12749,0.10189323127269745,
8,12799,0.21576404571533203,
8,12849,0.22646337747573853,
8,12899,0.17387226223945618,
8,12949,0.22687315940856934,
8,12999,0.1140553206205368,
8,13049,0.19440779089927673,
8,13094,,0.19166691601276398
9,13099,0.16848139464855194,
9,13149,0.2465977519750595,
9,13199,0.24221810698509216,
9,13249,0.16170766949653625,
9,13299,0.1343051791191101,
9,13349,0.16231533885002136,
9,13399,0.1582922637462616,
9,13449,0.3033502697944641,
9,13499,0.17136898636817932,
9,13549,0.27724316716194153,
9,13599,0.21258658170700073,
9,13649,0.15283271670341492,
9,13699,0.24608060717582703,
9,13749,0.33590731024742126,
9,13799,0.19982700049877167,
9,13849,0.11791108548641205,
9,13899,0.1508433222770691,
9,13949,0.12300865352153778,
9,13999,0.23821568489074707,
9,14049,0.1939183473587036,
9,14099,0.2722233235836029,
9,14149,0.24022765457630157,
9,14199,0.19405074417591095,
9,14249,0.2274077832698822,
9,14299,0.2252720296382904,
9,14349,0.2425738275051117,
9,14399,0.24435417354106903,
9,14449,0.2485748529434204,
9,14499,0.17993853986263275,
9,14549,0.08706345409154892,
9,14549,,0.19175152480602264
